nombre,club_actual,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,temporada,liga
christantus uche,Getafe,3.5409127213060856,4.277017377316952,3.5409127213060856,29,10.609380455687642,4.319228434935212,2024-2025,laliga
rodrigo de paul,Atletico Madrid,1.467378824017942,5.930679908953607,1.467378824017942,42,17.426378836855292,13.48079302161932,2024-2025,laliga
marcos alonso,Celta Vigo,4.144722926430404,1.8526116041466596,1.9148900685831904,21,12.612315428443251,11.55401865579188,2024-2025,laliga
oliver mcburnie,Las Palmas,6.037325001321733,3.4504245165735483,6.037325001321733,23,10.23814307153225,1.5718960762023926,2024-2025,laliga
gerard moreno,Villarreal,3.90459007024765,3.8606379739940166,1.6747572422027588,17,6.936984864063561,3.757630412466824,2024-2025,laliga
daniel parejo,Villarreal,2.6434455886483192,1.2766990754753351,1.156890369951725,23,12.423127504065633,11.499670285731554,2024-2025,laliga
unai lópez,Rayo Vallecano,1.5628475891426206,0.9076807517558336,1.5628475891426206,19,6.345573823899031,4.654164179228246,2024-2025,laliga
pere milla,Espanyol,1.566716724075377,0.3911232464015484,1.566716724075377,5,1.763829761184752,0.1153790983371436,2024-2025,laliga
álex muñoz,Las Palmas,1.1511703273281455,0.5306877195835114,1.1511703273281455,7,5.856701044365764,4.921549832448363,2024-2025,laliga
jon guridi,Alaves,4.341560154221952,1.142053421586752,3.598282544873655,17,5.9514668844640255,2.387185577303171,2024-2025,laliga
nicolas pepe,Villarreal,5.282411629334092,5.504750292748213,5.282411629334092,33,13.806489046663046,4.777184067294002,2024-2025,laliga
brais méndez,Real Sociedad,4.05005325563252,2.2719360133633018,4.05005325563252,23,6.52224512770772,1.4750360362231731,2024-2025,laliga
marash kumbulla,Espanyol,2.694772657006979,0.2868086397647857,2.694772657006979,1,3.5295769898220897,3.123299193568528,2024-2025,laliga
lucas torró,Osasuna,2.6740165650844574,0.9804754853248596,2.6740165650844574,10,6.212580701336265,5.214350013062358,2024-2025,laliga
bryan gil salvatierra,Girona,2.3540807403624058,2.9273234866559505,2.3540807403624058,22,7.851792827248573,4.512992458418012,2024-2025,laliga
sergio camello,Rayo Vallecano,3.9392457250505686,2.3095762208104134,3.9392457250505686,19,6.908401124179363,1.970676053315401,2024-2025,laliga
carles pérez,Getafe,3.4532571025192738,1.2140490878373384,3.4532571025192738,16,5.970107097178698,1.6416324898600578,2024-2025,laliga
martin valjent,Mallorca,0.9961849488317966,0.124384019523859,0.9961849488317966,4,4.728357254527509,4.529047730378807,2024-2025,laliga
aitor paredes,Athletic Club,2.492131467908621,0.0571863129734993,2.492131467908621,2,6.065372170880437,6.008185857906938,2024-2025,laliga
conor gallagher,Atletico Madrid,3.0007524248212576,1.3112464919686315,3.0007524248212576,12,7.897032497450709,4.44360277056694,2024-2025,laliga
randy nteka,Rayo Vallecano,3.335105416364968,0.764602230861783,3.335105416364968,9,5.225443046540022,1.2521962746977806,2024-2025,laliga
jofre carreras,Espanyol,3.1961388355121017,2.4950880901888013,3.1961388355121017,24,6.170422764495015,1.3898820504546163,2024-2025,laliga
javier guerra,Valencia,2.3096360610798,3.4588873218744998,2.3096360610798,23,11.508765971288083,7.850300427526236,2024-2025,laliga
kike salas,Sevilla,2.17479966301471,0.7522149085998535,2.17479966301471,6,7.3058014791458845,6.531272469088435,2024-2025,laliga
juan latasa,Real Valladolid,4.549709668383002,0.5770094022154808,4.549709668383002,12,6.718333991244435,2.7973670260980725,2024-2025,laliga
samuel lino,Atletico Madrid,6.083708981052041,3.475868873298168,6.083708981052041,22,14.264972588047383,6.56436438113451,2024-2025,laliga
pablo torre,Barcelona,0.2954732328653335,0.9360514245927334,0.2954732328653335,8,3.322905655950308,2.8765976540744305,2024-2025,laliga
selim amallah,Real Valladolid,2.619664514437318,1.3254356244578958,1.876386916264892,13,3.970121822319925,1.9085519732907412,2024-2025,laliga
tasos douvikas,Celta Vigo,5.104495842941105,0.2298849076032638,5.104495842941105,3,6.26315959263593,0.9287788905203342,2024-2025,laliga
javier rodríguez,Celta Vigo,2.7139997631311417,1.1402707807719707,2.7139997631311417,13,10.54056406300515,8.373259163461626,2024-2025,laliga
arda güler,Real Madrid,3.999109044671058,6.170168276876211,3.999109044671058,39,12.5622282307595,5.0463716592639685,2024-2025,laliga
johnny cardoso,Real Betis,2.672853760421276,0.7338516805320978,2.672853760421276,9,8.907193924766034,7.163135649170727,2024-2025,laliga
seydouba cissé,Leganes,2.289319817908108,0.8812172105535865,2.289319817908108,17,8.082963166758418,5.432613124139607,2024-2025,laliga
diego garcía,Leganes,4.401241090148687,0.2550247954204678,4.401241090148687,6,4.547595828771591,0.9056342523545028,2024-2025,laliga
pedro díaz,Rayo Vallecano,2.7055065194144845,2.281998419202864,1.9622289100661876,26,7.330365147441626,4.710698988288641,2024-2025,laliga
yáser asprilla,Girona,1.981335196644068,3.059433316811919,1.981335196644068,24,8.957312654703856,5.047165253199637,2024-2025,laliga
orri óskarsson,Real Sociedad,5.614245757460594,0.1733453413471579,5.614245757460594,5,5.697332162410021,0.0270324498414993,2024-2025,laliga
adnan januzaj,Las Palmas,0.991336464881897,1.1676771398633718,0.991336464881897,16,2.8455381020903587,1.26646002009511,2024-2025,laliga
diego llorente,Real Betis,1.8447644673287868,0.3692819196730852,1.8447644673287868,6,9.067388702183962,8.72049055248499,2024-2025,laliga
luka modric,Real Madrid,1.616865310817957,7.897417606785893,1.616865310817957,66,19.557018108665943,15.646373184397817,2024-2025,laliga
cédric bakambu,Real Betis,3.758650738745928,0.8444724157452583,3.758650738745928,8,6.533491887152195,2.590415248647332,2024-2025,laliga
pablo fornals,Real Betis,1.9425642574205997,3.0682716201990843,1.9425642574205997,36,13.264264291152358,9.0203785803169,2024-2025,laliga
marc bartra,Real Betis,1.374250773806125,0.1425241250544786,1.374250773806125,4,6.170226151589304,5.694260833784938,2024-2025,laliga
marcos llorente,Atletico Madrid,0.6808289606124163,3.794648887589574,0.6808289606124163,28,14.097333351150157,11.85494233854115,2024-2025,laliga
pepelu,Valencia,1.9522302066907289,2.569384957663715,0.4656749917194247,31,5.417779986746609,5.001861397176981,2024-2025,laliga
raíllo,Mallorca,2.7986418372020125,1.8868699930608277,2.7986418372020125,13,7.869464821182191,6.528888679109514,2024-2025,laliga
sergi darder,Mallorca,1.8862759750336409,4.959239151328802,1.8862759750336409,54,10.42331206612289,7.28883396461606,2024-2025,laliga
djibril sow,Sevilla,2.67853897344321,2.0170963145792484,2.67853897344321,21,8.381441345438361,4.899879834614694,2024-2025,laliga
iván sánchez,Real Valladolid,0.6651053056120872,2.8943237783387303,0.6651053056120872,23,5.540360562503338,3.337217738851905,2024-2025,laliga
clement lenglet,Atletico Madrid,2.1961113438010216,0.9537689723074436,2.1961113438010216,5,11.544151531532409,11.482247652485968,2024-2025,laliga
florian lejeune,Rayo Vallecano,3.584593147039413,1.934357212856412,3.584593147039413,15,12.011688228696585,11.115831405855715,2024-2025,laliga
marc roca,Real Betis,1.1071439906954763,1.497680176049471,1.1071439906954763,12,5.118632636964321,4.001012057065964,2024-2025,laliga
mouctar diakhaby,Valencia,1.3182655852288008,0.0204820837825536,1.3182655852288008,1,1.5299882926046848,0.9096239246428012,2024-2025,laliga
takuma asano,Mallorca,2.957052057608962,0.93105398863554,2.957052057608962,6,6.2074980661273,2.5558740701526403,2024-2025,laliga
jules koundé,Barcelona,2.743822293356061,4.134010413661599,2.743822293356061,32,24.09632397815585,20.27425637468696,2024-2025,laliga
romain perraud,Real Betis,0.5968651231378317,1.941356028430164,0.5968651231378317,16,6.984733434394002,5.4319062530994415,2024-2025,laliga
sergio gómez,Real Sociedad,1.8784845154732464,8.346578739583492,1.8784845154732464,56,11.613184611313043,6.642251364886761,2024-2025,laliga
anuar mohamed,Real Valladolid,2.2580461110919714,1.1850194483995438,2.2580461110919714,8,6.01671346463263,2.9845049623399973,2024-2025,laliga
fran beltrán,Celta Vigo,0.895150656811893,2.1079451413825154,0.895150656811893,15,12.19867887813598,10.053263377398252,2024-2025,laliga
ezequiel ávila,Real Betis,1.82920506130904,1.3472508378326893,1.82920506130904,16,2.97471244353801,1.4486999604851007,2024-2025,laliga
javi sánchez,Real Valladolid,0.5223447591997683,0.4835602529346943,0.5223447591997683,6,4.498294638469815,4.425020037218928,2024-2025,laliga
valery fernández,Mallorca,1.1641754806041718,0.0254922192543745,1.1641754806041718,1,0.939439283683896,0.0363370962440967,2024-2025,laliga
andrei ratiu,Rayo Vallecano,2.136768433265388,5.584122102707624,2.136768433265388,36,16.212922966107726,10.544794468209147,2024-2025,laliga
martín zubimendi,Real Sociedad,3.922204528003931,1.213069198653102,3.922204528003931,19,13.16597349382937,9.92495701648295,2024-2025,laliga
frenkie de jong,Barcelona,1.0243200585246086,2.302895499393344,1.0243200585246086,21,11.636852502822876,8.715320311486721,2024-2025,laliga
ruben vargas,Sevilla,2.7851509768515825,1.0344063863158226,2.7851509768515825,13,2.9268061202019453,0.3538123592734337,2024-2025,laliga
sheraldo becker,Real Sociedad,1.8835409861058,1.7872297391295433,1.8835409861058,8,4.543094903230667,1.0016518905758858,2024-2025,laliga
abdón prats,Mallorca,2.7443290799856186,0.1290646139532327,2.00105144828558,3,1.7206827104091644,0.1596904546022415,2024-2025,laliga
eric garcia,Barcelona,2.354891483671963,1.012534737586975,2.354891483671963,7,12.874616280198095,12.290382117033005,2024-2025,laliga
logan costa,Villarreal,0.9958862774074078,0.3248736150562763,0.9958862774074078,4,10.43460851162672,10.273068852722645,2024-2025,laliga
javi hernández,Leganes,1.134048592299223,1.543774362653494,1.134048592299223,17,3.576768623664975,2.427387349307537,2024-2025,laliga
kike pérez,Real Valladolid,2.2361309342086315,1.3833393813110888,2.2361309342086315,17,4.428907737135887,2.3818359691649675,2024-2025,laliga
chidera ejuke,Sevilla,0.9540498401038348,1.5952777117490768,0.9540498401038348,21,3.6467593014240265,1.846392972394824,2024-2025,laliga
dani gómez,Valencia,2.6963067073374987,0.0324492193758487,2.6963067073374987,1,2.752524020150304,0.0237680878490209,2024-2025,laliga
donny van de beek,Girona,1.390021063387394,3.203115929849446,1.390021063387394,18,6.711185414344072,4.529698332771659,2024-2025,laliga
giuliano simeone,Atletico Madrid,3.001487374305725,7.1847349517047405,3.001487374305725,24,16.635959770530462,8.725617446005344,2024-2025,laliga
abdessamad ezzalzouli,Real Betis,9.58601439744234,2.4090976025909185,8.842736758291721,26,13.69968931004405,4.313502963632345,2024-2025,laliga
carlos martín,Alaves,2.4801127864047885,2.588020442053676,2.4801127864047885,12,4.012961556203663,1.1108323587104678,2024-2025,laliga
césar tárrega,Valencia,2.2794765969738364,0.1093462072312831,2.2794765969738364,3,6.555291777476668,6.525526171550155,2024-2025,laliga
nahuel tenaglia,Alaves,2.742606063839048,1.9290947634726765,2.742606063839048,19,5.448577670380473,3.4270298033952717,2024-2025,laliga
arnau martinez,Girona,2.5853976234793663,1.9221024503931403,2.5853976234793663,18,10.227491691708565,8.097760723903775,2024-2025,laliga
pau victor,Barcelona,2.9672163296490908,0.8769846558570862,2.9672163296490908,8,4.459078095853329,0.7532445453107357,2024-2025,laliga
abdul mumin,Rayo Vallecano,0.7587368516251445,0.1943545490503311,0.7587368516251445,1,4.470557772554457,3.807200723327696,2024-2025,laliga
alvaro rodríguez,Getafe,1.3045803681015968,0.6382230799645185,1.3045803681015968,5,2.529938815161586,0.89933867380023,2024-2025,laliga
viktor tsygankov,Girona,2.957321310415864,4.1547895623371005,2.957321310415864,33,8.767555436119437,4.718396511860192,2024-2025,laliga
carlos romero,Espanyol,2.4829133171588182,2.1038236087188125,2.4829133171588182,29,7.027236828580499,4.245646607130766,2024-2025,laliga
mikel jauregizar,Athletic Club,1.041112948209047,1.5972765255719423,1.041112948209047,24,10.448270935565231,8.638248216360807,2024-2025,laliga
ladislav krejcí,Girona,1.6796669187024236,0.3311499524861574,1.6796669187024236,8,5.476491022855043,5.12742255628109,2024-2025,laliga
manu fuster,Las Palmas,0.7450216170400381,1.388091037981212,0.7450216170400381,28,3.029275342822075,1.4052639389410615,2024-2025,laliga
abel bretones,Osasuna,0.4541091760620475,1.106137989088893,0.4541091760620475,16,4.3427660362795,3.045761490240693,2024-2025,laliga
sergio gonzález,Leganes,1.9580097878351808,0.5771256238222122,1.9580097878351808,4,2.742747124284506,2.678178194910288,2024-2025,laliga
enzo boyomo,"Osasuna,Real Valladolid",1.941539804451168,1.024203518405557,1.941539804451168,4,6.701995998620987,5.585668057203293,2024-2025,laliga
chuki,Real Valladolid,2.6113636139780283,1.4040046986192465,2.6113636139780283,8,4.210758607834578,0.8702943343669176,2024-2025,laliga
bojan miovski,Girona,2.675680473446846,0.1712184799835086,2.675680473446846,4,3.248766012489796,0.715272213332355,2024-2025,laliga
jesús rodriguez,Real Betis,2.506282079964876,0.3554948009550571,2.506282079964876,9,4.386039768345654,2.0090522235259414,2024-2025,laliga
fernando lópez,Celta Vigo,2.6400635838508606,2.177378611639142,2.6400635838508606,14,6.863014008849859,2.4329893924295902,2024-2025,laliga
arkaitz mariezkurrena,Real Sociedad,1.134427189826965,0.5130060613155365,1.134427189826965,2,1.1769748777151108,0.4671196229755878,2024-2025,laliga
yan diomande,Leganes,1.26889605820179,0.8170663304626942,1.26889605820179,14,3.6484999284148216,2.5935563445091248,2024-2025,laliga
matija nastasic,Leganes,0.1443902030587196,0.0886014476418495,0.1443902030587196,2,2.486087303608656,2.469435315579176,2024-2025,laliga
nyom,Getafe,0.5395618956536055,0.366000946611166,0.5395618956536055,5,0.9899815265089272,0.3919914942234754,2024-2025,laliga
jesús navas,Sevilla,0.6231549140065908,0.4812011774629354,0.6231549140065908,10,1.966650802642107,1.0561606734991074,2024-2025,laliga
césar azpilicueta,Atletico Madrid,0.1824781205505132,0.0876918956637382,0.1824781205505132,3,3.8849698714911938,3.7627249024808407,2024-2025,laliga
david lópez,Girona,1.0169810615479946,0.7759831454604864,1.0169810615479946,4,8.894371684640646,8.797762390226126,2024-2025,laliga
adrián embarba,Rayo Vallecano,2.273956812918186,2.508247874677181,2.273956812918186,21,6.203048147261143,3.075208773836493,2024-2025,laliga
lucas vázquez,Real Madrid,1.871920421719551,5.288628708571196,1.871920421719551,34,18.242735382169485,13.413350004702806,2024-2025,laliga
daniel carvajal,Real Madrid,1.1007791608572006,0.1268826518207788,1.1007791608572006,5,1.4233372397720814,1.3510061092674732,2024-2025,laliga
saúl ñíguez,Sevilla,3.654159884899855,2.11052093282342,3.654159884899855,22,5.336512237787247,1.7422028593719006,2024-2025,laliga
koke,Atletico Madrid,1.498866917565465,1.3334013875573874,1.498866917565465,16,11.016456995159388,9.087679360061884,2024-2025,laliga
denis suárez,Villarreal,1.1482871770858765,1.693669954314828,1.1482871770858765,14,3.405641764402389,1.5898005589842796,2024-2025,laliga
omar mascarell,Mallorca,0.855449890717864,0.0827271491289138,0.855449890717864,2,3.2351455856114626,2.4790145875886083,2024-2025,laliga
tejero,Espanyol,0.6695728795602918,3.328968109562993,0.6695728795602918,32,4.459912845864892,2.6499889083206654,2024-2025,laliga
rafa mir,Valencia,2.539221692830324,0.9352265745401382,2.539221692830324,4,2.865994166582823,0.6772015728056431,2024-2025,laliga
óscar trejo,Rayo Vallecano,0.5267041753977537,0.7258390188217163,0.5267041753977537,9,3.360026065260172,2.877153880894184,2024-2025,laliga
javi muñoz,Las Palmas,2.036266847513616,2.3168882727622986,2.036266847513616,29,8.457278970628977,5.359604928642511,2024-2025,laliga
darko brasanac,Leganes,2.05446045473218,0.3227075841277838,2.05446045473218,9,3.912908762693405,1.896696176379919,2024-2025,laliga
yeray álvarez,Athletic Club,0.6109129982069135,0.4750778339803219,0.6109129982069135,4,4.334911390207708,4.297147526405752,2024-2025,laliga
asier villalibre,Alaves,1.7566380016505718,0.9450216889381408,1.013360369950533,1,1.73167385160923,0.2002533720806241,2024-2025,laliga
valentin rosier,Leganes,1.0204768180847168,1.1147922053933144,1.0204768180847168,12,4.845664316788316,3.539426350966096,2024-2025,laliga
irvin cardona,Espanyol,0.8832428082823753,0.8650395907461643,0.8832428082823753,9,1.4540209751576183,0.3410695493221283,2024-2025,laliga
portu,Girona,1.756409728899598,1.6340558864176271,1.756409728899598,14,4.305601870641112,0.9802276045084,2024-2025,laliga
johan mojica,Mallorca,0.7688355734571815,4.50119224563241,0.7688355734571815,40,9.112911474891009,6.467207685112953,2024-2025,laliga
juan foyth,Villarreal,2.2625984381884336,0.3967224769294262,2.2625984381884336,7,8.671776212751865,8.329005844891071,2024-2025,laliga
aitor ruibal,Real Betis,1.2729885298758743,2.6539328563958406,1.2729885298758743,20,6.9358999859541655,3.773071333765984,2024-2025,laliga
